image_id,angle,speed
4952.png,0.6875,0
4953.png,0.8125,1
4954.png,0.625,0
4955.png,0.6875,0
4956.png,0.8125,1
4957.png,0.4375,1
4958.png,0.5625,1
4959.png,0.875,1
4960.png,0.6875,1
4961.png,0.8125,1
4962.png,0.5,1
4963.png,0.8125,1
4964.png,0.6875,1
4965.png,0.8125,1
4966.png,0.3125,1
4967.png,0.625,1
4968.png,0.5,1
4969.png,0.75,0
4970.png,0.5,0
4971.png,0.5625,1
4972.png,0.75,1
4973.png,0.5625,1
4974.png,0.6875,1
4975.png,0.75,0
4976.png,0.5625,1
4977.png,0.75,0
4978.png,0.5625,1
4979.png,0.5625,1
4980.png,0.5625,0
4981.png,0.5,1
4982.png,0.75,1
4983.png,0,1
4984.png,0.375,1
4985.png,0.4375,1
4986.png,0.6875,0
4987.png,0.75,1
4988.png,0.875,1
4989.png,0.6875,1
4990.png,0.75,0
4991.png,0.75,1
4992.png,0.375,1
4993.png,0.75,1
4994.png,0.5,0
4995.png,0.8125,1
4996.png,0.375,1
4997.png,0.5625,0
4998.png,0.8125,0
4999.png,0.625,1
5000.png,0.75,0
5001.png,0.625,1
5002.png,0.5625,1
5003.png,0.75,1
5004.png,0.6875,1
5005.png,0.75,1
5006.png,0.5,1
5007.png,0.75,1
5008.png,0.75,1
5009.png,0.375,1
5010.png,0.6875,1
5011.png,0.6875,0
5012.png,0.375,1
5013.png,0.625,0
5014.png,0.375,1
5015.png,0.625,0
5016.png,0.75,1
5017.png,0.6875,1
5018.png,0.8125,1
5019.png,0.75,1
5020.png,0.8125,1
5021.png,0.5625,0
5022.png,0.6875,1
5023.png,0.5,1
5024.png,0.4375,1
5025.png,0.5625,1
5026.png,0.625,1
5027.png,0.5625,1
5028.png,0.75,1
5029.png,0.625,0
5030.png,0.75,1
5031.png,0.5625,0
5032.png,0.4375,1
5033.png,0.8125,1
5034.png,0.5,1
5035.png,0.875,1
5036.png,0.5625,1
5037.png,0.625,1
5038.png,0.8125,0
5039.png,0.75,0
5040.png,0.5,1
5041.png,0.5,1
5042.png,0.4375,1
5043.png,0.6875,0
5044.png,0.6875,1
5045.png,0.75,1
5046.png,0.625,1
5047.png,0.8125,1
5048.png,0.5625,1
5049.png,0.5,1
5050.png,0.5,0
5051.png,0.5,1
5052.png,0.75,0
5053.png,0.75,1
5054.png,0.6875,1
5055.png,0.875,1
5056.png,0.6875,1
5057.png,0.5,1
5058.png,0.5625,1
5059.png,0.75,1
5060.png,0.4375,1
5061.png,0.6875,1
5062.png,0.75,1
5063.png,0.8125,1
5064.png,0.8125,1
5065.png,0.3125,0
5066.png,0.875,1
5067.png,0.5625,1
5068.png,0.75,0
5069.png,0.75,1
5070.png,0.5625,1
5071.png,0.8125,1
5072.png,0.4375,1
5073.png,0.625,1
5074.png,0.5625,0
5075.png,0.6875,1
5076.png,0.75,1
5077.png,0.75,1
5078.png,0.5,1
5079.png,0.5,0
5080.png,0.625,1
5081.png,0.5625,1
5082.png,0.5625,1
5083.png,0.75,0
5084.png,0.75,1
5085.png,0.75,0
5086.png,0.625,1
5087.png,0.6875,1
5088.png,0.6875,1
5089.png,0.625,0
5090.png,0.5625,1
5091.png,0.5625,1
5092.png,0.625,0
5093.png,0.6875,0
5094.png,0.625,0
5095.png,0.375,0
5096.png,0.375,1
5097.png,0.75,0
5098.png,0.4375,1
5099.png,0.6875,1
5100.png,0.5,0
5101.png,0.5625,1
5102.png,0.625,1
5103.png,0.625,1
5104.png,0.6875,1
5105.png,0.5,1
5106.png,0.4375,1
5107.png,0.4375,1
5108.png,0.4375,0
5109.png,0.75,1
5110.png,0.75,0
5111.png,0.4375,1
5112.png,0.5625,1
5113.png,0.625,1
5114.png,0.75,0
5115.png,0.4375,0
5116.png,0.4375,1
5117.png,0.8125,0
5118.png,0.625,1
5119.png,0.875,1
5120.png,0.625,0
5121.png,0.5,1
5122.png,0.625,1
5123.png,0.5,0
5124.png,0.8125,1
5125.png,0.8125,1
5126.png,0.4375,1
5127.png,0.6875,1
5128.png,0.625,1
5129.png,0.6875,1
5130.png,0.75,0
5131.png,0.6875,0
5132.png,0.5,0
5133.png,0.8125,1
5134.png,0.625,1
5135.png,0.625,1
5136.png,0.6875,0
5137.png,0.625,1
5138.png,0.8125,1
5139.png,0.4375,1
5140.png,0.75,0
5141.png,0.625,1
5142.png,0.5,1
5143.png,0.6875,1
5144.png,0.6875,0
5145.png,0.625,1
5146.png,0.625,1
5147.png,0.5625,1
5148.png,0.375,1
5149.png,0.5625,1
5150.png,0.8125,1
5151.png,0.5625,1
5152.png,0.6875,0
5153.png,0.5625,1
5154.png,0.625,1
5155.png,0.6875,0
5156.png,0.75,0
5157.png,0.5625,0
5158.png,0.4375,1
5159.png,0.625,1
5160.png,0.8125,1
5161.png,0.5,0
5162.png,0.5,0
5163.png,0.25,1
5164.png,0.5625,1
5165.png,0.5,0
5166.png,0.75,1
5167.png,0.4375,1
5168.png,0.125,1
5169.png,0.125,1
5170.png,0.75,0
5171.png,0.5,0
5172.png,0.6875,1
5173.png,0.5625,1
5174.png,0.375,0
5175.png,0.5,1
5176.png,0.6875,1
5177.png,0.6875,0
5178.png,0.625,1
5179.png,0.75,1
5180.png,0.625,1
5181.png,0.875,1
5182.png,0.6875,1
5183.png,0.9375,1
5184.png,0.8125,1
5185.png,0.75,1
5186.png,0.75,1
5187.png,0.625,1
5188.png,0.8125,1
5189.png,0.6875,1
5190.png,0.75,0
5191.png,0.8125,1
5192.png,0.625,1
5193.png,0.75,1
5194.png,0.5625,1
5195.png,0.75,0
5196.png,0.75,1
5197.png,0.5,0
5198.png,0.4375,1
5199.png,0.25,1
5200.png,0.625,1
5201.png,0.75,0
5202.png,0.5625,0
5203.png,0.625,1
5204.png,0.6875,1
5205.png,0.5625,1
5206.png,0.5625,0
5207.png,0.6875,1
5208.png,0.625,1
5209.png,0.5,1
5210.png,0.4375,1
5211.png,0.6875,1
5212.png,0.5625,1
5213.png,0.6875,1
5214.png,0.4375,0
5215.png,0.4375,1
5216.png,0.5625,1
5217.png,0.4375,1
5218.png,0.6875,1
5219.png,0.625,0
5220.png,0.5625,1
5221.png,0.8125,1
5222.png,0.5625,1
5223.png,0.75,1
5224.png,0.5,1
5225.png,0.625,1
5226.png,0.25,0
5227.png,0.6875,1
5228.png,0.75,1
5229.png,0.75,0
5230.png,0.5,1
5231.png,0.5625,1
5232.png,0.5,1
5233.png,0.8125,1
5234.png,0.75,1
5235.png,0.8125,1
5236.png,0.5,1
5237.png,0.75,1
5238.png,0.5,1
5239.png,0.75,1
5240.png,0.625,0
5241.png,0.8125,1
5242.png,0.4375,1
5243.png,0.5625,1
5244.png,0.5625,1
5245.png,0.6875,0
5246.png,0.625,1
5247.png,0.4375,1
5248.png,0.4375,0
5249.png,0.625,1
5250.png,0.5625,1
5251.png,0.5,0
5252.png,0.6875,0
5253.png,0.1875,0
5254.png,0.5,1
5255.png,0.4375,1
5256.png,0.75,1
5257.png,0.5625,1
5258.png,0.875,1
5259.png,0.6875,1
5260.png,0.875,1
5261.png,0.6875,1
5262.png,0.5625,1
5263.png,0.5,1
5264.png,0.375,1
5265.png,0.75,1
5266.png,0.5625,1
5267.png,0.625,1
5268.png,0.5,0
5269.png,0.3125,1
5270.png,0.4375,0
5271.png,0.5625,0
5272.png,0.8125,1
5273.png,0.8125,1
5274.png,0.6875,1
5275.png,0.9375,0
5276.png,0.8125,1
5277.png,0.4375,1
5278.png,0.625,1
5279.png,0.75,0
5280.png,0.8125,1
5281.png,0.75,1
5282.png,0.625,0
5283.png,0.5,0
5284.png,0.8125,1
5285.png,0.5,1
5286.png,0.5625,1
5287.png,0.5,1
5288.png,0.6875,1
5289.png,0.5,1
5290.png,0.4375,1
5291.png,0.5,1
5292.png,0.75,1
5293.png,0.1875,0
5294.png,0.5625,1
5295.png,0.75,1
5296.png,0.125,1
5297.png,0.8125,1
5298.png,0.625,1
5299.png,0.5625,1
5300.png,0.5,0
5301.png,0.625,1
5302.png,0.625,1
5303.png,0.5,0
5304.png,0.4375,1
5305.png,0.75,1
5306.png,0.5,0
5307.png,0.625,0
5308.png,0.5625,0
5309.png,0.75,1
5310.png,0.6875,1
5311.png,0.5,1
5312.png,0.75,0
5313.png,0.625,1
5314.png,0.6875,0
5315.png,0,1
5316.png,0.5625,1
5317.png,0.125,1
5318.png,0.5625,0
5319.png,0.625,0
5320.png,0.875,1
5321.png,0.5625,1
5322.png,0.5,1
5323.png,0.6875,0
5324.png,0.6875,1
5325.png,0.375,1
5326.png,0.6875,1
5327.png,0.625,1
5328.png,0.375,0
5329.png,0.8125,1
5330.png,0.625,1
5331.png,0.8125,1
5332.png,0.5625,0
5333.png,0.4375,1
5334.png,0.625,1
5335.png,0.4375,1
5336.png,0.5,0
5337.png,0.625,1
5338.png,0.125,1
5339.png,0.625,1
5340.png,0.5625,1
5341.png,0.6875,0
5342.png,0.4375,1
5343.png,0.75,0
5344.png,0.5625,1
5345.png,0.6875,1
5346.png,0.4375,0
5347.png,0.75,1
5348.png,0.75,0
5349.png,0.4375,1
5350.png,0.5,0
5351.png,0.5,1
5352.png,0.5,1
5353.png,0.625,0
5354.png,0.4375,1
5355.png,0.625,1
5356.png,0.5625,1
5357.png,0.6875,1
5358.png,0.625,1
5359.png,0.6875,1
5360.png,0.5,1
5361.png,0.5,1
5362.png,0.4375,1
5363.png,0.75,1
5364.png,0.625,1
5365.png,0.8125,1
5366.png,0.625,1
5367.png,0.5,1
5368.png,0.6875,1
5369.png,0.6875,1
5370.png,0.6875,1
5371.png,0.4375,1
5372.png,0.6875,0
5373.png,0.75,0
5374.png,0.3125,1
5375.png,0.75,0
5376.png,0.4375,0
5377.png,0.5625,1
5378.png,0.5625,1
5379.png,0.5625,1
5380.png,0.8125,1
5381.png,0.75,1
5382.png,0.75,1
5383.png,0.5625,1
5384.png,0.6875,0
5385.png,0.75,0
5386.png,0.75,1
5387.png,0.8125,1
5388.png,0.6875,1
5389.png,0.625,1
5390.png,0.25,1
5391.png,0.8125,1
5392.png,0.625,1
5393.png,0.8125,1
5394.png,0.8125,1
5395.png,0.6875,1
5396.png,0.5625,0
5397.png,0.6875,1
5398.png,0.75,1
5399.png,0.5,1
5400.png,0.75,1
5401.png,0.4375,1
5402.png,0.5,1
5403.png,0,1
5404.png,0.625,1
5405.png,0.5,0
5406.png,0.6875,1
5407.png,0.8125,1
5408.png,0.8125,1
5409.png,0.875,0
5410.png,0.5625,1
5411.png,0.625,1
5412.png,0.5,1
5413.png,0.375,1
5414.png,0.625,1
5415.png,0.8125,1
5416.png,0.5,1
5417.png,0.375,0
5418.png,0.5625,1
5419.png,0.5625,0
5420.png,0.6875,1
5421.png,0.5625,0
5422.png,0.875,1
5423.png,0.1875,1
5424.png,0.4375,0
5425.png,0.4375,1
5426.png,0,0
5427.png,0.6875,0
5428.png,0.625,1
5429.png,0.5,1
5430.png,0.875,1
5431.png,0.75,1
5432.png,0.75,1
5433.png,0.625,1
5434.png,0.6875,1
5435.png,0.6875,0
5436.png,0.6875,0
5437.png,0.5625,1
5438.png,0.625,1
5439.png,0.6875,1
5440.png,0.5,0
5441.png,0.75,1
5442.png,0.6875,1
5443.png,0.6875,0
5444.png,0.8125,1
5445.png,0.75,0
5446.png,0.1875,0
5447.png,0.375,0
5448.png,0.75,1
5449.png,0.75,1
5450.png,0.75,0
5451.png,0.875,0
5452.png,0.0625,1
5453.png,0.5,1
5454.png,0.875,1
5455.png,0.5,0
5456.png,0.4375,1
5457.png,0.75,1
5458.png,0.5,1
5459.png,0.625,1
5460.png,0.5625,1
5461.png,0.75,1
5462.png,0.4375,1
5463.png,0.6875,1
5464.png,0.6875,0
5465.png,0.3125,0
5466.png,0.4375,1
5467.png,0.5,1
5468.png,0.875,1
5469.png,0.6875,1
5470.png,0.625,1
5471.png,0.6875,1
5472.png,0.5,1
5473.png,0.4375,1
5474.png,0.75,1
5475.png,0.5,1
5476.png,0.625,1
5477.png,0.8125,1
5478.png,0.5,1
5479.png,0.625,1
5480.png,0.6875,0
5481.png,0.625,1
5482.png,0.5,1
5483.png,0.375,1
5484.png,0.375,1
5485.png,0.5625,0
5486.png,0.6875,0
5487.png,0.75,1
5488.png,0.4375,1
5489.png,0.6875,1
5490.png,0.625,0
5491.png,0.625,1
5492.png,0.5,1
5493.png,0.75,0
5494.png,0.5,0
5495.png,0.4375,1
5496.png,0.5,0
5497.png,0.5,1
5498.png,0.75,1
5499.png,0.75,1
5500.png,0.75,1
5501.png,0.8125,1
5502.png,0.5,1
5503.png,0.5,1
5504.png,0.125,1
5505.png,0.6875,1
5506.png,0.75,0
5507.png,0.5,1
5508.png,0.375,1
5509.png,0.6875,1
5510.png,0.625,1
5511.png,0.8125,1
5512.png,0.625,1
5513.png,0.5625,1
5514.png,0.8125,1
5515.png,0.5,0
5516.png,0.5625,1
5517.png,0.625,1
5518.png,0.6875,0
5519.png,0.0625,1
5520.png,0.75,1
5521.png,0.5625,1
5522.png,0.375,1
5523.png,0.6875,1
5524.png,0.6875,1
5525.png,0.5625,1
5526.png,0.375,1
5527.png,0.6875,1
5528.png,0.5,1
5529.png,0.6875,0
5530.png,0.625,0
5531.png,0.625,1
5532.png,0.6875,0
5533.png,0.5625,1
5534.png,0.5,1
5535.png,0.6875,0
5536.png,0.375,1
5537.png,0.3125,0
5538.png,0.3125,1
5539.png,0.5625,1
5540.png,0.75,1
5541.png,0.5,0
5542.png,0.5,1
5543.png,0.4375,1
5544.png,0.625,1
5545.png,0.75,1
5546.png,0.6875,0
5547.png,0.625,1
5548.png,0.5,1
5549.png,0.5625,1
5550.png,0.75,0
5551.png,0.375,1
5552.png,0.5,1
5553.png,0.5,1
5554.png,0.75,0
5555.png,0.6875,1
5556.png,0.5,0
5557.png,0.75,1
5558.png,0.75,0
5559.png,0.75,1
5560.png,0.5,1
5561.png,0.4375,1
5562.png,0.625,1
5563.png,0.375,1
5564.png,0.8125,1
5565.png,0.75,0
5566.png,0.5625,1
5567.png,0.6875,1
5568.png,0.75,1
5569.png,0.75,1
5570.png,0.75,0
5571.png,0.75,1
5572.png,0.625,0
5573.png,0.75,1
5574.png,0.625,1
5575.png,0.625,1
5576.png,0.6875,1
5577.png,0.4375,1
5578.png,0.5625,0
5579.png,0.5,1
5580.png,0.6875,0
5581.png,0.8125,1
5582.png,0.8125,1
5583.png,0.75,1
5584.png,0.4375,0
5585.png,0.625,1
5586.png,0.4375,1
5587.png,0.5625,1
5588.png,0.8125,1
5589.png,0.8125,1
5590.png,0.6875,1
5591.png,0.8125,1
5592.png,0.1875,1
5593.png,0.75,0
5594.png,0.8125,0
5595.png,0.125,1
5596.png,0.5625,0
5597.png,0.75,1
5598.png,0.5625,0
5599.png,0.375,1
5600.png,0.75,1
5601.png,0.6875,0
5602.png,0.6875,1
5603.png,0.9375,1
5604.png,0.625,1
5605.png,0.8125,1
5606.png,0.5625,1
5607.png,0.4375,1
5608.png,0,0
5609.png,0.75,1
5610.png,0.5625,1
5611.png,0.8125,0
5612.png,0.4375,1
5613.png,0.75,1
5614.png,0.4375,0
5615.png,0.75,0
5616.png,0.75,1
5617.png,0.4375,0
5618.png,0.5,0
5619.png,0.75,1
5620.png,0.75,1
5621.png,0.6875,1
5622.png,0.6875,1
5623.png,0.4375,1
5624.png,0.8125,1
5625.png,0.625,1
5626.png,0.6875,1
5627.png,0.625,0
5628.png,0.8125,1
5629.png,0.875,1
5630.png,0.5625,1
5631.png,0.8125,0
5632.png,0.4375,1
5633.png,0.6875,0
5634.png,0.6875,1
5635.png,0.625,0
5636.png,0.8125,1
5637.png,0.5,0
5638.png,0.8125,1
5639.png,0.625,0
5640.png,0.75,1
5641.png,0.5,0
5642.png,0.4375,1
5643.png,0.75,1
5644.png,0.75,1
5645.png,0.5625,1
5646.png,0.5625,1
5647.png,0.8125,1
5648.png,0.4375,1
5649.png,0.75,1
5650.png,0.625,0
5651.png,0.25,1
5652.png,0.75,1
5653.png,0.5,0
5654.png,0.75,1
5655.png,0.4375,0
5656.png,0.75,0
5657.png,0.8125,0
5658.png,0.75,1
5659.png,0.6875,1
5660.png,0.5625,1
5661.png,0.6875,0
5662.png,0.75,0
5663.png,0.5,1
5664.png,0.625,1
5665.png,0.5,0
5666.png,0.5625,0
5667.png,0.5,1
5668.png,0.5625,0
5669.png,0.625,1
5670.png,0.75,1
5671.png,0.4375,1
5672.png,0.625,0
5673.png,0.625,1
5674.png,0.8125,1
5675.png,0.5625,1
5676.png,0.625,1
5677.png,0.5,0
5678.png,0,0
5679.png,0.5625,1
5680.png,0.6875,0
5681.png,0.8125,1
5682.png,0.625,1
5683.png,0.6875,1
5684.png,0.5625,1
5685.png,0.75,0
5686.png,0.8125,1
5687.png,0.8125,1
5688.png,0.6875,1
5689.png,0.8125,0
5690.png,0.5,0
5691.png,0.5,1
5692.png,0.625,1
5693.png,0.75,1
5694.png,0.625,0
5695.png,0.6875,1
5696.png,0.75,1
5697.png,0.375,1
5698.png,0.5,1
5699.png,0.5625,0
5700.png,0.625,1
5701.png,0.75,1
5702.png,0.75,1
5703.png,0.5,1
5704.png,0.5625,1
5705.png,0.125,1
5706.png,0.375,0
5707.png,0.4375,1
5708.png,0.5625,1
5709.png,0.875,1
5710.png,0.8125,1
5711.png,0.5625,0
5712.png,0.8125,1
5713.png,0.3125,1
5714.png,0.6875,1
5715.png,0.5625,1
5716.png,0.1875,0
5717.png,0.8125,1
5718.png,0.625,1
5719.png,0.5,1
5720.png,0.375,1
5721.png,0.5,0
5722.png,0.75,1
5723.png,0.75,1
5724.png,0.4375,1
5725.png,0.625,1
5726.png,0.4375,0
5727.png,0.5,0
5728.png,0.625,1
5729.png,0.3125,1
5730.png,0.6875,1
5731.png,0.8125,1
5732.png,0.625,1
5733.png,0.5,1
5734.png,0.4375,1
5735.png,0.625,1
5736.png,0.5,1
5737.png,0.4375,1
5738.png,0.75,1
5739.png,0.75,0
5740.png,0.8125,0
5741.png,0.6875,1
5742.png,0.375,0
5743.png,0.6875,1
5744.png,0.8125,1
5745.png,0.625,1
5746.png,0.8125,0
5747.png,0.5625,0
5748.png,0.625,1
5749.png,0.5625,1
5750.png,0.75,0
5751.png,0.6875,1
5752.png,0.625,0
5753.png,0.4375,1
5754.png,0.5,1
5755.png,0.4375,1
5756.png,0.125,0
5757.png,0.6875,1
5758.png,0.6875,0
5759.png,0.5625,1
5760.png,0.6875,0
5761.png,0.625,1
5762.png,0.625,1
5763.png,0.5,1
5764.png,0.625,1
5765.png,0.375,1
5766.png,0.6875,1
5767.png,0.6875,1
5768.png,0.8125,1
5769.png,0.625,1
5770.png,0.3125,0
5771.png,0.8125,1
5772.png,0.1875,1
5773.png,0.75,1
5774.png,0.75,1
5775.png,0.5,1
5776.png,0.625,0
5777.png,0.25,1
5778.png,0.5,1
5779.png,0.5,1
5780.png,0.75,1
5781.png,0.6875,1
5782.png,0.5,1
5783.png,0.75,0
5784.png,0.8125,1
5785.png,0.75,1
5786.png,0.6875,1
5787.png,0.4375,1
5788.png,0.6875,1
5789.png,0.375,0
5790.png,0.5625,0
5791.png,0.5,1
5792.png,0.8125,1
5793.png,0.0625,1
5794.png,0.5,1
5795.png,0.4375,1
5796.png,0.75,1
5797.png,0.625,1
5798.png,0.75,1
5799.png,0.5625,0
5800.png,0.6875,1
5801.png,0.8125,1
5802.png,0.6875,1
5803.png,0.6875,1
5804.png,0.8125,1
5805.png,0.5,0
5806.png,0.75,0
5807.png,0.6875,1
5808.png,0.9375,0
5809.png,0.75,1
5810.png,0.6875,0
5811.png,0.5625,1
5812.png,0.0625,1
5813.png,0.625,1
5814.png,0.5,0
5815.png,0.5625,1
5816.png,0.4375,1
5817.png,0.375,1
5818.png,0.5625,0
5819.png,0.625,0
5820.png,0.625,1
5821.png,0.75,1
5822.png,0.8125,1
5823.png,0.625,0
5824.png,0.6875,1
5825.png,0.75,0
5826.png,0.75,1
5827.png,0.4375,0
5828.png,0.5625,0
5829.png,0.6875,1
5830.png,0.375,0
5831.png,0.6875,0
5832.png,0.875,1
5833.png,0.4375,0
5834.png,0.5625,1
5835.png,0.75,0
5836.png,0.6875,1
5837.png,0.4375,0
5838.png,0.5,0
5839.png,0.6875,1
5840.png,0.375,1
5841.png,0.5625,0
5842.png,0.5,1
5843.png,0.4375,1
5844.png,0.8125,1
5845.png,0.75,1
5846.png,0.1875,0
5847.png,0.6875,1
5848.png,0.625,1
5849.png,0.8125,1
5850.png,0.6875,1
5851.png,0.75,1
5852.png,0.6875,0
5853.png,0.6875,1
5854.png,0.3125,1
5855.png,0.4375,1
5856.png,0.75,1
5857.png,0.875,1
5858.png,0.75,1
5859.png,0.6875,1
5860.png,0.5,0
5861.png,0.4375,0
5862.png,0.8125,1
5863.png,0.75,1
5864.png,0.5,1
5865.png,0.6875,0
5866.png,0.5625,1
5867.png,0.75,1
5868.png,0.625,0
5869.png,0.75,0
5870.png,0.6875,1
5871.png,0.5,0
5872.png,0.75,1
5873.png,0.4375,1
5874.png,0.4375,1
5875.png,0.6875,0
5876.png,0.6875,0
5877.png,0.6875,0
5878.png,0.6875,1
5879.png,0.75,1
5880.png,0.6875,1
5881.png,0.4375,1
5882.png,0.625,1
5883.png,0.4375,1
5884.png,0.5625,0
5885.png,0.6875,1
5886.png,0.6875,0
5887.png,0.5,1
5888.png,0.4375,1
5889.png,0.125,1
5890.png,0.625,1
5891.png,0.6875,1
5892.png,0.875,1
5893.png,0.75,0
5894.png,0.625,0
5895.png,0.5625,1
5896.png,0.75,0
5897.png,0.5,1
5898.png,0.5625,1
5899.png,0.5625,0
5900.png,0,0
5901.png,0.5,1
5902.png,0.5,1
5903.png,0.5,0
5904.png,0.75,1
5905.png,0.5,1
5906.png,0.6875,1
5907.png,0.5,0
5908.png,0.4375,1
5909.png,0.5625,0
5910.png,0.75,1
5911.png,1,1
5912.png,0.5625,0
5913.png,0.625,0
5914.png,0.625,1
5915.png,0.5625,1
5916.png,0.6875,0
5917.png,0.8125,0
5918.png,0.4375,1
5919.png,0.6875,0
5920.png,0.5,0
5921.png,0.5,1
5922.png,0.5625,0
5923.png,0.5,0
5924.png,0.3125,1
5925.png,0.75,1
5926.png,0.4375,1
5927.png,0.4375,0
5928.png,0.8125,1
5929.png,0.5,1
5930.png,0.5625,0
5931.png,0.8125,1
5932.png,0.8125,1
5933.png,0.75,0
5934.png,0.5,1
5935.png,0.25,1
5936.png,0.5,1
5937.png,0.625,1
5938.png,0.5,1
5939.png,0.625,1
5940.png,0.5,0
5941.png,0.75,1
5942.png,0.5,1
5943.png,0.75,0
5944.png,0.875,1
5945.png,0.6875,1
5946.png,0.625,1
5947.png,0.6875,0
5948.png,0.75,0
5949.png,0.4375,0
5950.png,0.5625,0
5951.png,0.6875,0
5952.png,0.875,1
5953.png,0.75,1
5954.png,0.1875,1
5955.png,0.75,1
5956.png,0.75,1
5957.png,0.75,1
5958.png,0.4375,0
5959.png,0.4375,1
5960.png,0.75,1
5961.png,0.8125,1
5962.png,0.75,1
5963.png,0.5625,1
5964.png,0.5,1
5965.png,0.4375,1
5966.png,0.6875,1
5967.png,0.75,0
5968.png,0.8125,1
5969.png,0.8125,1
5970.png,0.75,0
5971.png,0.625,1
5972.png,0.8125,1
5973.png,0.8125,1
5974.png,0.625,1
5975.png,0.3125,1
5976.png,0,1
5977.png,0.5,1
5978.png,0.4375,1
5979.png,0.6875,0
5980.png,0.6875,1
5981.png,0,1
5982.png,0.5,1
5983.png,0.625,1
5984.png,0.6875,1
5985.png,0.4375,0
5986.png,0.5,1
5987.png,0.625,1
5988.png,0.8125,1
5989.png,0.5,1
5990.png,0.75,0
5991.png,0.6875,0
5992.png,0.5,1
5993.png,0.0625,1
5994.png,0.4375,1
5995.png,0.75,1
5996.png,0.5,1
5997.png,0.4375,1
5998.png,0.5,0
5999.png,0.8125,1
6000.png,0.4375,0
6001.png,0.5625,1
6002.png,0.6875,1
6003.png,0.375,1
6004.png,0.6875,0
6005.png,0.5,1
6006.png,0.5,1
6007.png,0.75,1
6008.png,0.8125,1
6009.png,0.5625,1
6010.png,0.6875,0
6011.png,0.3125,1
6012.png,0.625,1
6013.png,0.5625,1
6014.png,0.125,1
6015.png,0.8125,1
6016.png,0.6875,1
6017.png,0.5,0
6018.png,0.5625,0
6019.png,0.5,0
6020.png,0.625,1
6021.png,0.3125,1
6022.png,0.5,1
6023.png,0.4375,1
6024.png,0.75,0
6025.png,0.8125,1
6026.png,0.875,1
6027.png,0.6875,1
6028.png,0.625,1
6029.png,0.5625,0
6030.png,0.6875,0
6031.png,0.6875,1
6032.png,0.625,1
6033.png,0.4375,1
6034.png,0.4375,1
6035.png,0.375,0
6036.png,0.6875,1
6037.png,0.625,0
6038.png,0.4375,1
6039.png,0.75,1
6040.png,0.8125,1
6041.png,0.6875,1
6042.png,0.6875,1
6043.png,0.75,1
6044.png,0.5625,1
6045.png,0.6875,0
6046.png,0.6875,0
6047.png,0.8125,1
6048.png,0.8125,1
6049.png,0.8125,1
6050.png,0.875,0
6051.png,0.5,1
6052.png,0.4375,1
6053.png,0.6875,1
6054.png,0.5,1
6055.png,0.6875,1
6056.png,0.6875,1
6057.png,0.5,1
6058.png,0.75,1
6059.png,0.625,1
6060.png,0.625,1
6061.png,0.5,0
6062.png,0.125,1
6063.png,0.6875,1
6064.png,0.4375,0
6065.png,0.625,1
6066.png,0.6875,1
6067.png,0.6875,1
6068.png,0.625,1
6069.png,0.75,1
6070.png,0.75,1
6071.png,0.625,1
6072.png,0.5,1
6073.png,0.75,1
6074.png,0.625,1
6075.png,0.625,1
6076.png,0.625,0
6077.png,0.75,1
6078.png,0.5,1
6079.png,0.5,1
6080.png,0.8125,1
6081.png,0.8125,1
6082.png,0.6875,1
6083.png,0.75,1
6084.png,0.625,1
6085.png,0.3125,1
6086.png,0.6875,0
6087.png,0.625,1
6088.png,0.6875,0
6089.png,0.75,1
6090.png,0.875,1
6091.png,0.8125,1
6092.png,0.75,1
6093.png,0.5,1
6094.png,0.5625,1
6095.png,0.1875,0
6096.png,0.5625,1
6097.png,0.5,0
6098.png,0.6875,1
6099.png,0.625,1
6100.png,0.5,1
6101.png,0.625,0
6102.png,0.5625,0
6103.png,0.5,0
6104.png,0.5625,1
6105.png,0.5,1
6106.png,0.4375,1
6107.png,0.375,0
6108.png,0.5,1
6109.png,0.5625,1
6110.png,0.1875,1
6111.png,0.8125,1
6112.png,0.8125,1
6113.png,0.6875,0
6114.png,0.75,1
6115.png,0.5625,0
6116.png,0.5,0
6117.png,0.6875,0
6118.png,0.75,0
6119.png,0.6875,0
6120.png,0.4375,1
6121.png,0.375,1
6122.png,0.75,1
6123.png,0.6875,1
6124.png,0.5,0
6125.png,0.5625,1
6126.png,0.625,0
6127.png,0.6875,1
6128.png,0.8125,1
6129.png,0.5625,1
6130.png,0.625,1
6131.png,0.75,1
6132.png,0.6875,1
6133.png,0.75,1
6134.png,0.75,0
6135.png,0.5,1
6136.png,0.5625,1
6137.png,0.5,1
6138.png,0.5,0
6139.png,0.8125,1
6140.png,0.6875,1
6141.png,0.25,0
6142.png,0.5625,1
6143.png,0.5,1
6144.png,0.8125,1
6145.png,0.75,1
6146.png,0.6875,1
6147.png,0.8125,1
6148.png,0.625,1
6149.png,0.5625,1
6150.png,0.9375,1
6151.png,0.4375,1
6152.png,0.75,0
6153.png,0.375,1
6154.png,0.625,0
6155.png,0.6875,1
6156.png,0.125,1
6157.png,0.6875,1
6158.png,0.5,0
6159.png,0.5625,1
6160.png,0.75,0
6161.png,0.4375,1
6162.png,0.625,0
6163.png,0.6875,0
6164.png,0.8125,1
6165.png,0.8125,1
6166.png,0.5625,1
6167.png,0.4375,1
6168.png,0.8125,1
6169.png,0.5,0
6170.png,0.8125,1
